itag,H1706_t1 ,H1706_t2 ,H1706_t3 ,H1706_t4 ,H1706_t5 ,H1706_t6 ,H1706_t7 ,H9775_t1 ,H9775_t2 ,H9775_t3 ,H9775_t4 ,H9775_t5 ,H9775_t6 ,H9775_t7 ,H9553_t1 ,H9553_t2 ,H9553_t3 ,H9553_t4 ,H9553_t5 ,H9492_t1 ,H9492_t2 ,H9492_t3 ,H9492_t4 
Solyc02g079020,1.476950504,2.57635119,2.101874411,1.272235406,1.462260238,3.004390679,1.387489128,2.681786299,1.192406601,2.637174716,1.290708462,1.450558102,1.283352607,1.836777895,5.219624682,2.928084867,3.646549549,2.189428237,1.98313573,3.487034277,2.651579775,3.083884882,3.836935897
Solyc02g079810,1.51482103,3.18255147,1.226093407,1.781129568,1.624733598,1.848855802,1.765895254,2.011339724,0.5962033,1.054869887,1.45204702,0.362639525,3.449010132,1.639980264,8.250374498,3.090756249,2.917239639,2.627313884,2.288233534,1.033195342,1.76771985,3.330595672,5.115914529
Solyc02g080230,0.416575783,0.90930042,0.175156201,0.763341243,0.32494672,0.693320926,0.126135375,0,0.29810165,0.263717472,0.484015673,0.725279051,0.080209538,0.918388948,1.262812423,1.220035361,0.291723964,0.437885647,0.152548902,0.258298835,0.70708794,0.740132372,1.136869895
Solyc02g080490,22.49509229,47.28362184,21.36905651,29.51586141,24.53347732,32.35497654,26.23615806,32.62839997,15.20318416,17.14163566,18.55393414,29.01116203,40.74644528,44.47626475,31.40193559,38.63445311,38.21583927,25.83525319,19.67880839,36.42013579,38.18274876,30.71549342,45.90112202
Solyc02g080880,53.5489234,57.74057667,33.45483438,37.14927384,43.54286041,37.43932999,46.03941199,45.1434027,35.32504555,48.26029731,51.46699991,35.53867349,20.93468941,61.26966265,87.30243219,39.93582416,64.17927206,46.63482144,56.59564275,53.20956009,60.45601886,52.54939839,79.01245772
Solyc02g082210,7.839198829,10.00230462,7.006248037,8.905647839,7.148827829,10.63092086,8.07266402,12.51500273,9.390201982,12.65843864,11.29369904,7.978069559,7.700115644,9.380687109,12.20718676,9.6789472,13.27344036,8.976655771,7.169798407,13.30239002,13.78821483,13.69244888,13.92665622
Solyc02g082650,8.407256715,14.70035679,7.181404238,5.852282865,5.361620872,6.239888333,8.07266402,5.587054789,5.663931354,8.17524162,8.228266444,11.96710434,6.496972574,9.708683162,11.95462427,8.702918911,18.23274775,13.57445507,17.69567266,25.44243528,12.19726696,11.84211795,15.63196106
Solyc02g083520,0.454446309,0,0.525468603,0.254447081,0.32494672,0.924427901,0.504541501,0.223482192,0.149050825,0.791152415,0.645354231,0,0.320838152,0.196797632,1.683749898,0.406678454,0.583447928,0.218942824,0.610195609,1.033195342,0.35354397,0.493421581,1.563196106
Solyc02g084980,1.666303133,2.12170098,1.226093407,1.017788324,0.487420079,2.311069753,1.639759879,0.446964383,1.490508251,0.791152415,1.45204702,1.087918576,1.764609835,2.099174738,4.798687208,2.765413486,2.625515675,1.532599766,2.745880241,4.778528454,2.298035805,2.960529487,1.705304843
Solyc02g085020,0.189352629,1.36395063,0.175156201,0,0,0,0.126135375,0,0,0,0.161338558,0,0.080209538,1.246385001,2.441437351,0.732021217,0.875171892,0.218942824,0,1.162344759,0.883859925,0.493421581,1.136869895
Solyc02g085130,3.862793626,3.48565161,1.576405808,2.544470811,1.462260238,3.235497654,1.765895254,3.352232873,3.875321453,5.010631961,3.388109712,1.087918576,4.010476898,4.263948686,5.219624682,4.717470064,3.208963603,2.627313884,2.288233534,5.165976707,5.479931534,3.577306463,7.531763056
Solyc02g085930,1.77991471,1.97015091,0.700624804,1.017788324,0.974840159,1.386641852,1.89203063,3.352232873,1.639559076,3.428327131,3.226771154,1.813197627,1.122933531,1.771178685,2.693999836,2.11472796,3.938273513,1.970485413,1.98313573,4.520229619,3.18189573,2.713818696,3.552718423
Solyc02g090480,5.566967284,7.88060364,3.327967818,3.307812054,1.787206957,3.466604629,2.018166005,3.799197257,2.235762377,3.692044603,5.324172405,8.340709084,5.454248581,9.052691056,7.997812013,6.50685526,8.16827099,2.408371061,2.898429143,6.328321467,12.72758292,5.921058973,8.526524215
Solyc02g091670,15.86775029,27.73366281,9.983903453,10.94122449,12.5104487,15.94638129,16.01919266,17.87857532,7.601592081,12.92215611,11.29369904,19.21989485,18.20756512,31.22522422,25.34043596,39.6104814,19.98309153,9.414541418,9.152934137,17.43517139,18.38428644,21.46383878,38.93779391
Solyc02g091920,47.86834454,39.70611834,17.34046389,12.72235406,11.53560854,19.18187895,44.77805823,11.62107396,5.067728054,22.94342003,24.0394451,31.18699918,30.07857673,48.67461423,50.17574695,161.6140175,24.50481297,5.254627768,7.627445114,20.79305625,48.96583984,35.15628765,141.8245194
Solyc03g005020,7.6498462,6.51665301,3.67828022,3.307812054,3.411940555,5.315460431,6.306768765,3.799197257,5.216778879,6.329219319,7.09889654,2.538476678,6.095924884,6.559921055,6.650812095,13.09504621,10.64792468,6.349341887,5.644309384,5.03682729,7.601195354,8.388166879,10.51604653
Solyc03g005230,95.09289014,88.35369081,59.90342072,60.5584053,59.14030295,66.78991586,70.13126867,86.04064375,55.14880529,80.96126379,95.67376473,77.60485844,77.88346135,79.96543766,98.07843153,97.27748614,90.28856683,63.49341887,63.15524554,79.42689188,97.75490769,88.32246301,103.0288343
Solyc03g005320,1.931396813,4.39495203,2.977655416,2.29002373,4.711727433,3.466604629,2.774978257,1.787857533,0.29810165,1.846022301,3.54944827,0.362639525,5.053200891,9.774282372,7.240124559,13.09504621,6.272065224,1.75154259,1.830586827,1.033195342,4.59607161,5.304281997,10.51604653
Solyc03g005760,551.5463369,982.0444536,284.1033579,224.4223255,229.8998041,316.6165561,387.8662791,499.9296625,141.5982839,423.7939769,446.5851278,356.1120139,484.5458188,619.9781389,630.3959616,836.7002508,522.7693433,198.5811411,198.4661219,507.6863609,782.2160335,529.4413565,1034.409496
Solyc03g007970,3.370476791,4.09185189,1.576405808,2.544470811,1.624733598,1.617748827,1.513624504,1.340893149,1.788609901,2.637174716,3.065432597,2.175837152,1.283352607,2.42717079,5.724749652,3.497434702,2.625515675,2.408371061,1.220391218,2.066390683,4.065755655,3.453951068,3.126392212
Solyc03g019890,102.2504195,118.6637048,34.68092778,32.56922638,39.31855306,58.70117172,54.74275288,40.22679448,12.22216766,72.52230469,86.80014405,67.0883122,69.46145987,155.2077322,116.5154929,212.6928313,112.1678641,37.0013372,23.95017766,33.06225093,105.709647,94.98365436,192.1310123
Solyc03g032040,22.7980565,20.91390966,8.407497645,8.651200758,9.423454866,11.55534876,11.85672528,10.28018081,6.70728713,15.03189588,16.94054856,15.95613912,15.6408599,16.00620737,25.50881095,42.70123765,12.68999243,7.225113182,11.89881438,12.65664293,23.33390202,11.59540716,22.87950664
Solyc03g034170,13.51977769,15.60965721,2.452186813,4.834494541,6.336461031,6.470995308,6.559039516,8.715805471,1.341457426,8.702676563,6.937557982,7.615430033,7.539696568,7.347111582,7.07174957,25.86474966,16.19068,3.722028003,4.271369264,9.686206326,10.78309108,11.71876255,23.73215906
Solyc03g082740,29.65262166,36.52356687,28.90077315,28.243626,24.53347732,24.95955333,26.86683494,45.59036708,23.69908119,38.76646833,41.46400933,34.81339444,23.10034693,34.89878001,29.5498107,40.58650969,54.69824324,33.06036638,36.45918765,62.76661699,44.36976823,40.83063584,35.52718423
Solyc03g082950,4.127887306,7.42595343,2.277030612,0.508894162,0.487420079,0.693320926,1.387489128,1.340893149,0.29810165,4.483197017,5.324172405,2.175837152,2.646914752,2.033575527,3.535874785,1.952056578,2.771377657,4.15991365,1.830586827,1.420643595,6.010247489,4.194083439,4.831697055
Solyc03g097990,31.24318374,40.46386869,31.35295997,31.29699098,32.00725187,30.96833469,25.85775194,37.32152599,34.13263895,31.90981407,36.30117549,29.73644108,30.15878627,36.93235554,61.12012128,29.52485574,46.96755819,43.35067909,29.28938924,48.1727328,47.37489197,57.11354801,46.75377444
Solyc03g111610,16.6251608,15.76120728,3.327967818,3.562259135,4.386780713,5.315460431,12.48740216,5.140090406,2.086711552,7.647806677,10.80968337,7.252790508,5.374039043,5.575932897,12.37556175,39.12246725,11.37723459,1.532599766,2.898429143,6.457470884,18.56105842,11.71876255,21.60052801
Solyc03g111820,191.7763424,117.7544044,118.7559042,151.1415662,168.8098208,284.2615796,147.3261184,123.5856519,111.4900172,204.3810405,180.5378461,224.4738662,156.3283895,456.5705054,381.2009768,378.5363048,522.7693433,232.2983359,256.1296069,136.5109345,297.5072507,337.8704276,326.4237687
Solyc03g111973,5.150391501,3.18255147,4.203748822,3.053364973,2.924520476,5.777674382,2.901113632,3.128750682,1.192406601,2.637174716,3.872125385,3.263755729,3.850057822,4.657543949,5.808937146,7.076205096,11.23137261,3.284142355,2.288233534,7.878114479,6.010247489,6.907902135,6.394893161
Solyc03g113340,12.42153244,13.79105637,6.655935636,8.396753676,6.98635447,6.702102283,11.35218378,6.704465747,8.943049507,9.230111507,9.680313463,11.24182529,8.823049175,9.774282372,12.03881177,19.43923009,10.93964865,7.881941653,7.627445114,8.523861567,16.4397946,7.894745297,14.06876495
Solyc03g113840,0,0,0,0,0.16247336,0.231106975,0.126135375,0,0,0.263717472,0,0,0.080209538,0,0.589312464,0.406678454,2.771377657,1.094714118,0,1.033195342,0.530315955,0.493421581,2.415848528
Solyc03g114130,2.272231545,5.45580252,1.576405808,2.798917892,1.787206957,1.155534876,2.774978257,4.693126023,2.086711552,5.010631961,4.194802501,1.813197627,2.245867063,3.739155001,8.671311972,2.928084867,6.272065224,7.444056005,3.050978046,16.53112546,4.419299625,6.537835949,3.268500949
Solyc03g114560,1.439079978,1.06085049,0.175156201,0.508894162,0.812366799,1.617748827,0.630676877,0.223482192,0,0.263717472,0.645354231,1.450558102,0.561466766,2.951964475,9.934124395,4.473462992,2.479653693,1.313656942,1.220391218,0.387448253,3.358667715,2.590463301,6.537001898
Solyc03g115220,13.10320191,24.2480112,12.08577786,16.28461319,12.67292206,15.48416734,14.25329741,20.56036162,9.837354457,12.65843864,13.06842318,12.69238339,15.6408599,22.50052922,22.22549865,21.79796512,28.00550054,17.95331154,10.83097206,15.23963129,27.22288569,17.26975534,25.29535517
Solyc03g115820,85.73887028,110.6315511,57.45123391,52.41609871,42.89296698,58.00785079,75.17668368,52.29483283,19.52565809,63.02847572,55.98447953,49.31897545,67.29580234,78.19425898,64.90855855,129.2424126,86.64201728,58.45773392,48.51055093,75.55240934,110.6592626,92.14648027,123.4924924
Solyc03g116060,26.73659117,21.06545973,11.73546546,24.42691979,10.56076838,21.72405568,18.54190017,10.05669862,15.50128581,15.8230483,22.42605952,15.95613912,30.47962442,17.44939001,41.50443497,54.00689866,25.23412288,14.88811201,13.72940121,16.27282663,60.10247489,26.0279884,23.73215906
Solyc03g116730,16.09497344,9.24455427,3.152811617,9.16009492,5.524094232,4.159925555,2.018166005,4.469643831,4.471524753,12.65843864,12.5844075,6.527511457,7.05843934,5.641532107,13.2174367,19.52056578,19.83722955,6.787227534,12.35646108,18.46836673,19.09137438,16.28291218,14.6371999
Solyc03g116740,51.01159817,51.5270238,43.78905023,48.09049833,40.13091986,44.37253925,29.6418132,42.2381342,45.16240001,56.43553893,66.31014722,66.36303315,44.5965031,66.32080187,56.06887159,59.04971149,91.45546269,62.39870475,65.90112579,81.62243198,94.92655593,94.24352199,68.63851993
Solyc03g117050,0.340834732,0,0,0.254447081,0.32494672,0,0.252270751,0.223482192,0.745254126,0.527434943,0.484015673,0.725279051,0.160419076,0.262396842,0.757687454,0.406678454,0,0.437885647,0,1.549793012,1.06063191,2.09704172,0
Solyc03g117280,28.40289431,25.61196183,8.932966248,11.70456573,12.34797534,14.79084642,18.41576479,12.51500273,4.620575578,22.15226762,25.00747645,14.86822054,20.13259403,19.54856474,43.18818487,22.12330789,20.71240144,8.757712947,11.74626548,20.14730916,27.92997363,28.00167473,31.40603086
Solyc03g120440,13.89848295,23.03561064,9.108122449,6.87007119,7.961194628,12.94199062,11.2260484,12.73848492,4.173423103,6.59293679,8.873620675,12.32974386,11.46996393,14.16942948,15.06956158,21.22861529,15.89895603,7.881941653,4.271369264,9.427907491,18.38428644,11.34869637,18.33202706
Solyc03g120790,5.453355707,4.5465021,1.401249608,1.272235406,1.137313518,2.079962778,3.784061259,1.340893149,0.149050825,2.109739773,2.09740125,1.087918576,1.443771683,8.593496582,4.040999754,10.08562565,4.667583423,2.189428237,1.678037925,2.066390683,6.894107414,3.207240277,10.08972032
Solyc03g121730,50.82224555,55.31577555,46.59154945,54.45167536,70.67591149,49.22578573,54.36434676,44.24947393,47.54721321,45.88684006,46.30416607,49.68161498,52.05599013,69.40396476,71.72774563,78.08226312,64.76271999,52.54627768,53.2395669,57.21319203,65.05209047,46.8750502,76.88082667
Solyc04g005255,11.36115772,30.15846393,7.53171664,8.651200758,7.148827829,10.63092086,12.2351314,12.96196711,7.899693731,13.71330852,12.90708462,10.87918576,8.261582409,15.67821132,13.2174367,13.58306036,23.77550306,13.79339789,9.763129746,18.46836673,20.32877827,20.9704172,19.61100569
Solyc04g006970,35.48468262,54.86112534,59.37795212,34.09590887,69.86354469,43.67921833,91.9526886,43.57902735,42.03233268,63.29219319,64.8581002,38.07715017,29.99836719,57.85850371,81.66187003,46.93069357,94.37270233,81.88461606,78.86778248,117.0093724,91.56788822,87.70568604,111.1290323
Solyc04g007825,40.25636886,29.40071358,16.28952669,16.53906027,14.46012902,42.75479043,11.85672528,11.17410958,18.33325149,26.37174716,30.81566452,26.47268535,19.00966049,112.17465,84.35586986,59.61906132,77.01512648,26.49208167,23.64507985,10.46110283,56.21349122,53.78295234,84.27048099
Solyc04g009960,26.09279224,36.67511694,24.87218053,19.84687233,17.54712285,20.10630685,26.61456419,25.47696984,29.51206337,22.67970256,25.168815,22.12101105,15.6408599,37.52274844,56.15305908,21.71662943,30.63101621,41.5991365,23.79762876,34.48289452,34.82408104,36.01977542,59.96988698
Solyc04g014680,27.87270695,36.52356687,20.31811931,19.08353108,18.68443637,26.80840913,19.80325392,19.44295067,21.01616634,32.17353154,31.2996802,18.85725532,22.6190897,31.22522422,37.29506023,32.29026923,32.81894594,20.3616826,20.1364551,24.66753878,29.16737752,39.1036603,46.46955697
Solyc04g015200,4.998909398,7.12285329,4.378905023,2.798917892,3.086993835,3.466604629,4.414738136,2.90526849,5.812982179,6.065501847,6.130865193,4.71431383,4.251105512,4.591944739,8.839686962,6.181512497,5.98034126,4.597799297,5.186662678,5.55342496,8.485055279,10.4852086,7.389654319
Solyc04g015490,36.27996366,27.12746253,11.56030926,16.03016611,20.79659005,20.33741382,27.11910569,24.35955888,13.26552343,27.95405199,33.07440433,23.20892963,30.80046257,24.99329922,32.15962304,51.81083501,28.58894846,17.73436872,18.61096608,20.40560799,39.42015265,21.09377259,31.40603086
Solyc04g016440,9.051055652,10.15385469,9.45843485,14.50348362,10.39829502,15.02195339,13.24421441,27.04134518,24.74243697,21.3611152,22.74873664,18.85725532,17.16484112,23.87811264,61.28849627,25.13272844,17.50343784,10.07136989,13.4243034,25.95903295,35.00085303,39.84379267,29.41650854
Solyc04g016480,11.05819352,12.88175595,8.057185243,8.651200758,6.011514311,11.32424179,11.2260484,9.833216429,5.514880529,8.17524162,11.4550376,9.065988135,11.46996393,17.51498922,14.7328116,23.01800048,14.73206018,6.787227534,9.152934137,10.84855109,19.26814636,13.44573808,15.20563485
Solyc04g050220,0,0,0.525468603,0,0,0,0.126135375,0,0,0.791152415,0,0,0,0,2.525624846,0.813356908,3.063101621,0.875771295,1.220391218,3.874482531,2.298035805,1.233553953,0.852652422
Solyc04g050570,3.256865214,2.42480112,0.350312402,0.763341243,0.649893439,2.079962778,0.252270751,1.340893149,1.043355776,1.318587358,1.129369904,1.450558102,2.406286139,8.199901319,10.18668688,5.693498353,3.646549549,0.437885647,1.067842316,0.516597671,3.88898367,2.467107905,5.115914529
Solyc04g051150,1.24972735,1.36395063,0.525468603,0.763341243,0.974840159,0.693320926,2.396572131,1.564375341,1.192406601,1.054869887,0.968031346,0.725279051,0.721885842,1.508781843,2.441437351,1.545378124,3.063101621,2.846256708,2.135684632,1.67894243,2.82835176,1.603620139,2.557957264
Solyc04g064930,19.91989654,21.52010994,6.130467033,7.378965352,8.448614707,10.63092086,16.39759879,20.56036162,6.856337955,15.8230483,15.00448587,13.41766244,16.2825362,12.85744527,14.39606162,39.20380294,25.37998486,10.07136989,8.237640723,20.53475741,18.20751445,15.41942441,16.05828727
Solyc04g078195,304.7062501,452.376959,194.2482268,382.4339629,396.5974712,435.8677554,251.5139384,422.381342,300.7845651,684.0831214,737.962563,427.1893609,566.1189189,662.8144234,973.2074408,723.3182979,1174.188955,558.3042004,484.9529603,1212.971331,933.8863967,1042.476445,1103.332233
Solyc04g079040,29.04669324,34.70496603,11.20999686,11.45011865,31.51983179,30.04390679,25.73161656,39.33286571,8.346846206,29.00892188,37.26920683,18.4946158,27.91291921,31.42202185,38.47368516,40.4238383,43.17514666,9.852427066,11.59371657,47.91443396,32.34927325,47.73853797,72.04912961
Solyc04g080330,0.113611577,0,0,0,0,0.924427901,0.252270751,0,0.447152475,0,0,0,0,0.983988158,0.33674998,0.244007072,0.437585946,1.094714118,0.305097805,0,0.883859925,0.740132372,0.426326211
Solyc04g080520,0,0,0,0.508894162,0,0,0,0.893928766,0,0,0,0,0,0.918388948,0,0,1.896205766,0,0,0,0,0,0
Solyc04g081490,189.9206866,315.981896,199.1526005,199.2320645,175.4712285,211.9250963,174.5713594,201.1339724,135.6362508,192.2500368,192.6382379,228.1002615,288.3532889,300.1163883,233.6202983,429.6964543,292.8908598,157.2009474,189.6182855,264.8854557,313.9470453,261.7601488,354.8455161
Solyc04g082010,213.5518947,331.288453,77.94450942,104.0688562,111.2942514,150.6817479,192.230312,235.5502299,50.52822971,215.1934568,210.8694949,174.0669722,272.3915909,163.4076335,165.8493649,463.5321016,311.8529174,107.2819836,113.95403,270.8263289,334.0990516,202.1794929,235.0478509
Solyc05g005020,96.9485459,121.3916061,69.01154317,69.9729473,84.16120035,83.66072505,114.5309208,83.35885745,74.2273109,106.5418585,103.4180155,71.4399865,84.94190069,83.50779503,101.6143063,115.984695,106.7709708,68.09121817,62.39250103,97.63695977,102.8812953,90.04943855,140.6876495
Solyc05g006030,8.975314601,8.18370378,9.983903453,12.46790697,12.34797534,14.79084642,10.84764228,6.704465747,5.067728054,10.81241634,12.5844075,6.527511457,11.38975439,24.59970396,39.06299762,25.29539982,10.5020627,4.816742121,4.118820362,9.944505162,17.6771985,32.07240277,20.74787559
Solyc05g006400,38.249231,47.58672198,26.97405494,33.58701471,26.48315764,30.73722771,33.04746833,37.0980438,28.76680925,37.97531591,41.78668645,29.01116203,31.44213888,47.62502686,47.06080964,41.56253798,42.8834227,31.96565226,32.34036728,32.54565326,39.95046861,49.21880271,58.1224734
Solyc05g009270,8.18003356,9.24455427,1.751562009,3.562259135,3.086993835,4.853246481,2.901113632,5.140090406,1.788609901,4.746914489,5.001495289,8.340709084,1.604190759,16.00620737,11.61787429,18.95121595,9.918614773,3.284142355,4.729015971,1.549793012,10.78309108,2.960529487,15.63196106
Solyc05g013150,11.77773351,10.91160504,6.480779435,5.343388703,5.361620872,6.008781357,9.207882397,6.257501364,4.918677229,8.438959092,7.260235097,3.263755729,4.491734125,6.887917108,15.49049906,21.55395805,18.37860973,14.01234072,10.83097206,9.815355744,7.777967339,8.388166879,16.62672222
